number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
562,21.52147782237177,2023-09-16 04:31:19.586830,2023-09-16 04:31:50.099410,0 days 00:00:30.512580,0.7083380894161627,0.24357454596855704,3,373,0.6977645770293361,0.12030306893953158,0.6340152558207073,COMPLETE
563,18.976924791941602,2023-09-16 04:31:50.115047,2023-09-16 04:32:23.666747,0 days 00:00:33.551700,0.5995527286770366,0.0899937545745206,3,454,0.10245113234987381,0.08416006179513857,0.5753559358266549,COMPLETE
564,27.6488450673896,2023-09-16 04:32:23.666747,2023-09-16 04:32:49.846140,0 days 00:00:26.179393,0.629118712948943,0.5366760920519034,3,343,0.6404536874752718,0.6614749143099562,0.6532672266880118,COMPLETE
565,24.67204401959226,2023-09-16 04:32:49.846140,2023-09-16 04:33:21.202312,0 days 00:00:31.356172,0.6726402754503461,0.501023227304764,3,409,0.35757239627839643,0.5771431369342777,0.72651821581611,COMPLETE
566,23.26254831359627,2023-09-16 04:33:21.217937,2023-09-16 04:33:52.276736,0 days 00:00:31.058799,0.5094228393786387,0.47061396951284695,3,479,0.16741543856331148,0.8539968838615094,0.6753103510941586,COMPLETE
567,26.068139975499214,2023-09-16 04:33:52.276736,2023-09-16 04:34:16.143218,0 days 00:00:23.866482,0.4481510780684882,0.678860093410932,3,379,0.06939878155607028,0.7258892169591162,0.6140144519340198,COMPLETE
568,18.126646008631894,2023-09-16 04:34:16.143218,2023-09-16 04:34:42.789137,0 days 00:00:26.645919,0.5814467927009188,0.017592743117995507,3,362,0.8543828229912199,0.6269753883934637,0.5839235939564537,COMPLETE
569,36.50928522199089,2023-09-16 04:34:42.789137,2023-09-16 04:35:23.462885,0 days 00:00:40.673748,0.7689469692420144,0.8769984165326695,4,393,0.034625912886403765,0.6807934319516082,0.4221189898954745,COMPLETE
570,18.51775110561305,2023-09-16 04:35:23.462885,2023-09-16 04:35:51.653047,0 days 00:00:28.190162,0.7391293287550519,0.058843216577867376,3,329,0.13353243955319188,0.16821853130343278,0.4962244024408228,COMPLETE
571,19.200434960650384,2023-09-16 04:35:51.668682,2023-09-16 04:36:36.784100,0 days 00:00:45.115418,0.3046026396645359,0.04092932825995302,9,505,0.05397770640235652,0.7086184541110039,0.1710730317876431,COMPLETE
572,18.18048199868769,2023-09-16 04:36:36.784100,2023-09-16 04:37:02.240555,0 days 00:00:25.456455,0.7231882680405324,0.07513144608300987,3,302,0.32317667630990754,0.6406472587029244,0.6298288916414394,COMPLETE
573,18.098715968812996,2023-09-16 04:37:02.240555,2023-09-16 04:37:40.789852,0 days 00:00:38.549297,0.7912441196466304,0.01970242666276994,3,432,0.09130188519897145,0.8868700765492225,0.5509442318368163,COMPLETE
574,24.989980510117913,2023-09-16 04:37:40.789852,2023-09-16 04:38:26.953028,0 days 00:00:46.163176,0.6928676206367831,0.4388913620840084,4,466,0.3407483760554626,0.5922854499475454,0.6030489285078104,COMPLETE
575,18.059032837007727,2023-09-16 04:38:26.953028,2023-09-16 04:38:43.812956,0 days 00:00:16.859928,0.4316166948430636,0.053228942099245655,3,346,0.10960768131666317,0.7688494690941634,0.1489210493538915,COMPLETE
576,31.750798158341194,2023-09-16 04:38:43.812956,2023-09-16 04:39:06.642975,0 days 00:00:22.830019,0.6447876558365091,0.5016827283150778,3,382,0.1990537507600894,0.6648025092004852,0.17820603836830406,COMPLETE
577,18.007722742041665,2023-09-16 04:39:06.642975,2023-09-16 04:39:33.779088,0 days 00:00:27.136113,0.6676778034630289,0.0315995171093012,3,367,0.14987632580991783,0.6857114808499656,0.3606664954571337,COMPLETE
578,18.424887332785115,2023-09-16 04:39:33.779088,2023-09-16 04:40:05.851360,0 days 00:00:32.072272,0.41878630338742173,0.01490600412691626,7,359,0.14739315685445967,0.4945962148800086,0.1803477899206487,COMPLETE
579,17.99426638398215,2023-09-16 04:40:05.851360,2023-09-16 04:40:30.955573,0 days 00:00:25.104213,0.663577845901324,0.029252170256048267,3,332,0.18283307989280456,0.6765614873807562,0.7880709263674449,COMPLETE
580,87.71697504999283,2023-09-16 04:40:30.955573,2023-09-16 04:40:54.903875,0 days 00:00:23.948302,0.6281283502991108,0.0005092114167807305,3,332,0.23019927829259404,0.6503960666781639,0.7771027362326862,COMPLETE
581,24.19535011603396,2023-09-16 04:40:54.903875,2023-09-16 04:41:25.895983,0 days 00:00:30.992108,0.9521501870189718,0.4917253727645043,3,323,0.17503703731993608,0.32753173530863966,0.7641042659699343,COMPLETE
582,20.101171369632503,2023-09-16 04:41:25.895983,2023-09-16 04:41:43.253190,0 days 00:00:17.357207,0.39541033516977553,0.3010343134615939,3,296,0.1642201134965278,0.6273280903942667,0.7857719198707194,COMPLETE
583,24.455213679162632,2023-09-16 04:41:43.253190,2023-09-16 04:42:07.434165,0 days 00:00:24.180975,0.6564530382748613,0.5376392784521467,3,315,0.1902651746281524,0.6739269892518001,0.7011720286837471,COMPLETE
584,23.66919604641891,2023-09-16 04:42:07.434165,2023-09-16 04:42:39.311837,0 days 00:00:31.877672,0.6778758024329918,0.3377218243636883,4,337,0.12561321760971106,0.6122478077518516,0.7923757074761564,COMPLETE
585,19.597564087062842,2023-09-16 04:42:39.311837,2023-09-16 04:43:14.289638,0 days 00:00:34.977801,0.6447992920877619,0.11050927473962542,3,489,0.42385025710440427,0.16160088064096523,0.8177854327124725,COMPLETE
586,18.065548934960752,2023-09-16 04:43:14.301148,2023-09-16 04:43:38.711746,0 days 00:00:24.410598,0.6919671603956826,0.06260383100151237,3,306,0.1321814387487918,0.5480643529967442,0.7365046781027885,COMPLETE
587,18.12142407513764,2023-09-16 04:43:38.711746,2023-09-16 04:44:01.260862,0 days 00:00:22.549116,0.3276143779334444,0.042763414701135566,3,442,0.20307218876103278,0.6606179614105242,0.8030309734229827,COMPLETE
588,18.47167164317421,2023-09-16 04:44:01.260862,2023-09-16 04:44:23.558265,0 days 00:00:22.297403,0.49380024994584365,0.08898486507865272,3,343,0.5638104962168906,0.8270859351160599,0.7441527804860839,COMPLETE
589,18.183811091033142,2023-09-16 04:44:23.558265,2023-09-16 04:44:44.511339,0 days 00:00:20.953074,0.6243453791377777,0.02007666012093182,3,275,0.5191208560922701,0.6957675423234864,0.7152827704419621,COMPLETE
590,19.858099206439125,2023-09-16 04:44:44.511339,2023-09-16 04:45:02.431089,0 days 00:00:17.919750,0.6100149796424096,0.14617766298297505,3,320,0.2901105687943689,0.6388585802320008,0.13173529384944116,COMPLETE
591,28.499717161844863,2023-09-16 04:45:02.431089,2023-09-16 04:45:36.657154,0 days 00:00:34.226065,0.6695299989394793,0.5796143052381809,3,459,0.2587199543236325,0.6747750087581481,0.7760256633827968,COMPLETE
592,23.345720801233576,2023-09-16 04:45:36.657154,2023-09-16 04:46:08.783363,0 days 00:00:32.126209,0.6580357819743627,0.39701024215945546,3,421,0.11002923171458426,0.9054168162677819,0.6821140104310246,COMPLETE
593,20.365361917679625,2023-09-16 04:46:08.783363,2023-09-16 04:46:52.787873,0 days 00:00:44.004510,0.5461373329530924,0.16421172477384027,4,528,0.5786895891551174,0.6949250142597274,0.6599139072745542,COMPLETE
594,21.933997846848417,2023-09-16 04:46:52.803498,2023-09-16 04:47:20.091011,0 days 00:00:27.287513,0.7040934173228917,0.26280925188961646,3,353,0.49967714115842793,0.6525035043107843,0.8148545251324621,COMPLETE
595,18.747184307240573,2023-09-16 04:47:20.091011,2023-09-16 04:47:45.060715,0 days 00:00:24.969704,0.6844002567697899,0.0681615712496095,3,339,0.16193202766967357,0.5824427520591797,0.3211582679818968,COMPLETE
596,18.084254420622752,2023-09-16 04:47:45.060715,2023-09-16 04:48:20.688010,0 days 00:00:35.627295,0.6373553306114873,0.031221296189537846,3,475,0.08715233006869891,0.6087752837520587,0.44042344295133656,COMPLETE
597,18.346692268197238,2023-09-16 04:48:20.699016,2023-09-16 04:48:38.793795,0 days 00:00:18.094779,0.23509386018663214,0.051648321562361724,3,403,0.02124448738899755,0.4484295395515647,0.8244661821653336,COMPLETE
598,26.891360856741038,2023-09-16 04:48:38.794800,2023-09-16 04:49:01.770406,0 days 00:00:22.975606,0.7105569773708842,0.6082565845032146,3,293,0.39599872366492095,0.7127928879992835,0.8487769951535051,COMPLETE
599,73.83735698759196,2023-09-16 04:49:01.770406,2023-09-16 04:49:31.024671,0 days 00:00:29.254265,0.9220586191023947,0.0011061948458348375,3,316,0.21715630870577113,0.23274512470774744,0.768389275495935,COMPLETE
600,19.618465181755788,2023-09-16 04:49:31.024671,2023-09-16 04:50:09.847764,0 days 00:00:38.823093,0.6661753037845302,0.1858056112752472,3,498,0.1791232589365439,0.6724081099617835,0.5242221050874813,COMPLETE
601,27.755151164621328,2023-09-16 04:50:09.863389,2023-09-16 04:50:47.826022,0 days 00:00:37.962633,0.8656696069904153,0.5879259115379183,3,414,0.07509344335218797,0.6333321378657268,0.6452657352995861,COMPLETE
602,18.157676664272774,2023-09-16 04:50:47.826022,2023-09-16 04:51:18.924168,0 days 00:00:31.098146,0.6876597184464633,0.031587834090645125,3,445,0.13148846156884716,0.735200226073721,0.29106345536214695,COMPLETE
603,18.268409830089357,2023-09-16 04:51:18.925673,2023-09-16 04:51:53.327750,0 days 00:00:34.402077,0.6449498057851338,0.05462913876333996,5,329,0.9050840263709332,0.532785438414823,0.9828998678692491,COMPLETE
604,23.09004529157222,2023-09-16 04:51:53.327750,2023-09-16 04:52:18.766088,0 days 00:00:25.438338,0.812421706630171,0.2229555152209176,3,353,0.10324813178542083,0.19278134026305882,0.21065455746789286,COMPLETE
605,18.256459634476013,2023-09-16 04:52:18.766088,2023-09-16 04:52:47.391700,0 days 00:00:28.625612,0.5938693407390534,0.07802601998730446,3,395,0.3012474264527205,0.656364019143175,0.6670812027793704,COMPLETE
606,18.88472916414266,2023-09-16 04:52:47.391700,2023-09-16 04:53:17.472358,0 days 00:00:30.080658,0.7020329679081201,0.12318395565094689,3,375,0.04430969749740883,0.6913542281379238,0.6884730398533229,COMPLETE
607,18.233853656693476,2023-09-16 04:53:17.472358,2023-09-16 04:53:59.229901,0 days 00:00:41.757543,0.6167996519114629,0.017627947968708566,4,480,0.07184067634448316,0.6383270451986323,0.8336545585601689,COMPLETE
608,28.597069226853726,2023-09-16 04:53:59.229901,2023-09-16 04:54:36.420728,0 days 00:00:37.190827,0.9646954994000161,0.6547030338154657,3,365,0.1468821101060851,0.6813727807107145,0.5633171308836042,COMPLETE
609,18.079749940408778,2023-09-16 04:54:36.420728,2023-09-16 04:55:08.597868,0 days 00:00:32.177140,0.6696081688603882,0.04293840947735762,3,429,0.11210728721723175,0.8606408841909224,0.7969764624207091,COMPLETE
610,18.783943644424383,2023-09-16 04:55:08.597868,2023-09-16 04:55:32.764481,0 days 00:00:24.166613,0.527169182020002,0.0971488992711977,3,344,0.05087908754693239,0.7865586808418478,0.5111932315368363,COMPLETE
611,18.144180751927887,2023-09-16 04:55:32.780106,2023-09-16 04:56:02.735231,0 days 00:00:29.955125,0.7211656485276832,0.020948934426989835,3,386,0.7521140689281979,0.565401859629046,0.8536539181397231,COMPLETE
612,18.829960288860786,2023-09-16 04:56:02.735231,2023-09-16 04:56:36.835990,0 days 00:00:34.100759,0.6526507151573288,0.0648500640100487,3,460,0.09127861371605875,0.42789276833581324,0.7529721399465451,COMPLETE
613,18.086605306707973,2023-09-16 04:56:36.835990,2023-09-16 04:57:01.741967,0 days 00:00:24.905977,0.6820218741231885,0.03573554334924237,3,329,0.27310464791788747,0.7033604093905573,0.8751495125382754,COMPLETE
614,18.02479074499413,2023-09-16 04:57:01.757592,2023-09-16 04:57:31.791033,0 days 00:00:30.033441,0.7064868208550678,0.017316032007665235,3,364,0.6052597887900352,0.6615287130784036,0.47411199118552316,COMPLETE
615,18.224457230336693,2023-09-16 04:57:31.791033,2023-09-16 04:58:15.121846,0 days 00:00:43.330813,0.7584328525217439,0.0517464507153649,4,399,0.12943384057333662,0.6038624455109256,0.534613025233462,COMPLETE
616,18.47273289728148,2023-09-16 04:58:15.121846,2023-09-16 04:58:42.381177,0 days 00:00:27.259331,0.3440316424415799,0.07342964067138291,3,508,0.01722067636990754,0.7489438176697065,0.6409583367178496,COMPLETE
617,18.103490089988984,2023-09-16 04:58:42.381177,2023-09-16 04:59:04.458464,0 days 00:00:22.077287,0.6382089016619648,0.040059351959505544,3,305,0.07422263064317322,0.726273598902814,0.33812923370102527,COMPLETE
618,18.690576363589052,2023-09-16 04:59:04.458464,2023-09-16 04:59:36.785338,0 days 00:00:32.326874,0.6668992843937777,0.09826444072327484,3,411,0.8763363382495732,0.6230439670808037,0.6207698707438267,COMPLETE
619,18.12131252083406,2023-09-16 04:59:36.785338,2023-09-16 05:00:04.655491,0 days 00:00:27.870153,0.6906887447812928,0.017110885157425915,3,354,0.18668930460900668,0.8211533138953663,0.7185180662686116,COMPLETE
620,18.304518672556146,2023-09-16 05:00:04.655491,2023-09-16 05:00:33.924935,0 days 00:00:29.269444,0.5762475414045198,0.05705451816537204,3,442,0.09684725752739876,0.6811961029553736,0.34152449327340273,COMPLETE
621,25.62498129035523,2023-09-16 05:00:33.924935,2023-09-16 05:00:58.281085,0 days 00:00:24.356150,0.7388261814290412,0.5252137875088622,3,283,0.40943372498204594,0.6496984594399794,0.6629310482078451,COMPLETE
622,18.354551272913362,2023-09-16 05:00:58.281085,2023-09-16 05:01:36.633976,0 days 00:00:38.352891,0.5611215507403412,0.08203543670004194,3,548,0.6300439605615323,0.8037643825640435,0.5846584182340069,COMPLETE
623,20.283216702047905,2023-09-16 05:01:36.633976,2023-09-16 05:02:07.914911,0 days 00:00:31.280935,0.7250221530031637,0.21318745107706094,3,382,0.05562480067706596,0.7057934547993654,0.695351668538461,COMPLETE
624,20.501635138594388,2023-09-16 05:02:07.914911,2023-09-16 05:02:25.334887,0 days 00:00:17.419976,0.28469931864720477,0.3222303086718694,3,335,0.11759900134284815,0.6672494928979107,0.5598558437028788,COMPLETE
625,18.28089534920663,2023-09-16 05:02:25.334887,2023-09-16 05:02:46.365116,0 days 00:00:21.030229,0.611909916459003,0.011750693729154202,3,319,0.15227346789849994,0.49408010153059656,0.2666623038403025,COMPLETE
626,34.55413847873446,2023-09-16 05:02:46.365116,2023-09-16 05:03:08.585798,0 days 00:00:22.220682,0.1795989607260392,0.9700066244506925,4,490,0.0336500250208059,0.6323562930667551,0.8335628185123054,COMPLETE
627,21.941184332310982,2023-09-16 05:03:08.585798,2023-09-16 05:03:35.776836,0 days 00:00:27.191038,0.6531158667987959,0.3575333558465532,3,348,0.46583445062041684,0.6885973762450005,0.6474179139731252,COMPLETE
628,21.031738378180584,2023-09-16 05:03:35.792461,2023-09-16 05:04:24.726484,0 days 00:00:48.934023,0.6866475750559847,0.19410286534772836,3,682,0.5057274662395248,0.5117170609985928,0.9186073306141185,COMPLETE
629,18.72074344978338,2023-09-16 05:04:24.726484,2023-09-16 05:04:37.439048,0 days 00:00:12.712564,0.05093356152270623,0.034807463513195164,3,375,0.08285213202140744,0.7187050501931055,0.6200687812252418,COMPLETE
630,37.20007795381357,2023-09-16 05:04:37.454065,2023-09-16 05:05:17.787334,0 days 00:00:40.333269,0.7753820903968679,0.9393270170127407,3,467,0.6077180818966483,0.7595174531415453,0.5402951164618329,COMPLETE
631,31.314607129998997,2023-09-16 05:05:17.787334,2023-09-16 05:05:50.336410,0 days 00:00:32.549076,0.7122375594394895,0.6977496665050658,3,394,0.44228154042218737,0.3809070510940057,0.5950922495070057,COMPLETE
632,20.180261176218007,2023-09-16 05:05:50.336410,2023-09-16 05:06:22.804779,0 days 00:00:32.468369,0.672389426865186,0.23702942718270886,3,418,0.1033234622507651,0.5991510513364308,0.6700347524162441,COMPLETE
633,34.6119510547739,2023-09-16 05:06:22.804779,2023-09-16 05:07:29.978963,0 days 00:01:07.174184,0.9799461112855361,0.7537925526120682,4,524,0.9775022013187014,0.1287466673061085,0.5757265921214929,COMPLETE
634,34.73453729998162,2023-09-16 05:07:29.978963,2023-09-16 05:07:53.251632,0 days 00:00:23.272669,0.6265280153884366,0.7182876304412353,3,357,0.0007200978226337695,0.3596765344429224,0.25431265532107433,COMPLETE
635,24.142560387067658,2023-09-16 05:07:53.267256,2023-09-16 05:08:18.546500,0 days 00:00:25.279244,0.695165411721352,0.2638799659764522,3,451,0.35671646718073424,0.6579910838294858,0.11874426461719839,COMPLETE
636,21.473313833263905,2023-09-16 05:08:18.546500,2023-09-16 05:08:48.393623,0 days 00:00:29.847123,0.6563573442778944,0.31265333898925657,3,372,0.06856928641163017,0.6742917254478614,0.6276204806289344,COMPLETE
637,19.022543382123747,2023-09-16 05:08:48.393623,2023-09-16 05:09:21.473433,0 days 00:00:33.079810,0.7502672229400216,0.05508849856900265,3,432,0.133573068251089,0.2465691644300234,0.9328956438387982,COMPLETE
638,18.167862308166235,2023-09-16 05:09:21.473433,2023-09-16 05:09:54.790163,0 days 00:00:33.316730,0.9346059326873941,0.03084855738674636,3,337,0.92259947140514,0.6443465562249462,0.6515966798472729,COMPLETE
639,33.9735209629343,2023-09-16 05:09:54.790163,2023-09-16 05:10:27.849854,0 days 00:00:33.059691,0.7183323121215784,0.792246129027932,3,402,0.23990485267449782,0.69810933213086,0.6027284658769168,COMPLETE
640,30.047382162705684,2023-09-16 05:10:27.849854,2023-09-16 05:10:56.329201,0 days 00:00:28.479347,0.6772136627098151,0.8728296823904329,3,387,0.7656627713751103,0.7322042326291465,0.9037676514819637,COMPLETE
641,26.786970178991407,2023-09-16 05:10:56.329201,2023-09-16 05:12:12.777048,0 days 00:01:16.447847,0.37820773376145617,0.003356332784561135,10,481,0.05263724936998413,0.575742994947155,0.6371403145130224,COMPLETE
642,18.31284481812087,2023-09-16 05:12:12.777048,2023-09-16 05:12:40.113146,0 days 00:00:27.336098,0.6401830272336434,0.07331253483130676,3,363,0.09182954716385698,0.6194177756274429,0.7123691718350079,COMPLETE
643,29.30686046888751,2023-09-16 05:12:40.113146,2023-09-16 05:12:58.472853,0 days 00:00:18.359707,0.4091594374169545,0.711957174860004,3,316,0.16283012965008814,0.2800822110244552,0.37487112788670585,COMPLETE
644,35.456944324052145,2023-09-16 05:12:58.472853,2023-09-16 05:13:18.388015,0 days 00:00:19.915162,0.7005825076001095,0.5685444396727668,4,267,0.03398636586431509,0.7735016482200537,0.14955168329197588,COMPLETE
645,93.83275803789846,2023-09-16 05:13:18.388015,2023-09-16 05:14:00.394538,0 days 00:00:42.006523,0.6626450621664284,0.0002917466722163267,6,344,0.1140791632187152,0.6742504700403374,0.9665943337540004,COMPLETE
646,21.40095776980526,2023-09-16 05:14:00.394538,2023-09-16 05:14:33.864153,0 days 00:00:33.469615,0.7346656910488761,0.27783734025884493,3,409,0.8235313516925606,0.7133973447053029,0.6850199827886646,COMPLETE
647,20.89506013869394,2023-09-16 05:14:33.864153,2023-09-16 05:15:02.988149,0 days 00:00:29.123996,0.8011427403634399,0.10950840475324194,3,514,0.6864325501661945,0.8726709235965335,0.08827289144772138,COMPLETE
648,18.02308191679982,2023-09-16 05:15:02.988149,2023-09-16 05:15:24.809755,0 days 00:00:21.821606,0.5959677690622391,0.043709668225827045,3,295,0.3826992721594503,0.6502442996905248,0.40795460892019186,COMPLETE
649,36.76354196747092,2023-09-16 05:15:24.809755,2023-09-16 05:15:48.505140,0 days 00:00:23.695385,0.31466587244234223,0.8128397712130235,3,497,0.6595642188999682,0.550135523155886,0.3049569366824503,COMPLETE
