DATAFLOW,FREQ: Frequency,UNIT: Unit,SPECIFICATION: Specification,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_UNIT_2: Note Unit 2,NOTE_UNIT_1: Note Unit 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1986,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1987,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1988,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1989,,-: nil,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1990,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1991,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1992,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1993,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1994,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1995,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1996,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1997,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1998,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,1999,644.7672,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2000,929.702,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2001,1321.307,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2002,1405.981,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2003,1406.758,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2004,1586.772,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2005,2489.856,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2006,2562.498,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2007,4518.539,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2008,4697.029,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2009,4219.331,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2010,4540.659,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2011,4414.698,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2012,4700.141,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2013,5103.188,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2014,5938.31,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2015,6360.247,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2016,6742.478,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2017,7599.265,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2018,7766.051,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2019,7361.125,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2020,8387.122,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL07: Biomass,2021,8130.858,,0: Zero,A01: Definitions: Terajoule,,,,"SL07: Mixed biofuel is included. From 2000, the industrial consumption of waste is included.",
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1960,2442.3,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1961,2767.94,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1962,4070.5,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1963,5815,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1964,7489.72,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1965,8955.1,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1966,10257.66,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1967,11967.27,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1968,13188.42,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1969,13432.65,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1970,14304.9,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1971,14165.34,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1972,14979.44,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1973,17258.92,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1974,15223.67,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1975,13723.4,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1976,15060.85,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1977,15142.26,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1978,15305.08,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1979,14572.39,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1980,12199.2885,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1981,11723.04,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1982,11478.81,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1983,11153.17,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1984,11153.17,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1985,11913.5394,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1986,12629.9474,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1987,14714.0434,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1988,15394.631,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1989,16599.499,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1990,18387.03,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1991,21364.31,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1992,21852.77,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1993,21899.29,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1994,21876.03,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1995,20189.68,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1996,20759.55,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1997,21679.7156,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1998,22931.6851,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,1999,24467.4266,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2000,26294.650556,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2001,27985.685278,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2002,28649.766667,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2003,30788.299722,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2004,34926.456111,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2005,36163.978056,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2006,34338.995556,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2007,33488.215,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2008,33785.929444,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2009,31540.693056,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2010,33020.326944,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2011,33690.565833,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2012,32443.15,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2013,31936.659722,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2014,30789.996667,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2015,30266.174444,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2016,30190.826111,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2017,31640.124444,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2018,33441.175278,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2019,33848.355833,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2020,27517.1375,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A03: GWh,SL06: Oil products,2021,29534.974444,,0: Zero,,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1960,5275.368,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1961,5275.368,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1962,5568.444,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1963,5861.52,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1964,6740.748,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1965,7033.824,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1966,7326.9,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1967,7619.976,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1968,8206.128,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1969,8206.128,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1970,8792.28,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1971,9085.356,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1972,9964.584,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1973,11723.04,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1974,12895.344,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1975,11304.36,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1976,12309.192,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1977,12309.192,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1978,12602.268,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1979,12895.344,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1980,12986.19756,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1981,12309.192,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1982,12602.268,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1983,12895.344,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1984,13774.572,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1985,13786.29504,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1986,13836.11796,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1987,14146.77852,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1988,14712.4152,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1989,14976.1836,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1990,14988.744,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1991,15198.084,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1992,15281.82,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1993,15826.104,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1994,16747.2,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1995,18045.108,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1996,17710.164,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1997,18254.448,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1998,19091.808,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,1999,19835.80236,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2000,20790.207,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2001,21033.193,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2002,21260.54,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2003,22252.419,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2004,23007.379,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2005,22149.425,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2006,23806.484,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2007,24097.502,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2008,23750.443,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2009,22004.891,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2010,23734.706,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2011,23343.105,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2012,22449.547,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2013,22315.519,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2014,22256.43,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2015,22406.959,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2016,22922.199,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2017,23015.789,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2018,23251.365,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2019,23029.015,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2020,22030.227,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A01: TJ,SL04: Electric power,2021,23014.243,,0: Zero,A01: Definitions: Terajoule,,,,,
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1960,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1961,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1962,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1963,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1964,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1965,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1966,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1967,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1968,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1969,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1970,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1971,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1972,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1973,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1974,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1975,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1976,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1977,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1978,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1979,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1980,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1981,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
LU1:DF_A4300(1.0),A: Annual,A02: ktep,SL05: Heat,1982,,-: nil,0: Zero,,,,,"SL05: From 2000, the personal consumed cogeneration heating is excluded.",
